pedido_id,fecha_pedido,fecha_entrega,anio_pedido,mes_pedido,dia_semana_pedido,dias_entrega,pedido_retrasado,retraso_dias,km_recorridos,costo_transporte,costo_por_km,municipio,tipo_cliente,id_autoparte,categoria,costo_unitario,stock_actual,stock_minimo,margen_stock,ratio_stock,pais_proveedor,ruta
5268,2024-04-05,2024-04-06,2024,4,5,1,0,0,284.4,4243.95,14.92,San Juan del Río,Planta,12-ELE,Electrónica,2050.98,4806,509,4297,9.44,China,QRO-CEL
5269,2026-03-26,2026-04-01,2026,3,4,6,1,3,16.7,173.35,10.38,El Marqués,Taller,17-SEN,Sensores,2051.63,4952,131,4821,37.8,China,QRO-MQZ
5270,2022-01-05,2022-01-13,2022,1,3,8,1,5,174.1,2552.71,14.66,San Luis Potosí,Taller,55-ARN,Arneses,3941.75,4751,961,3790,4.94,Alemania,QRO-SLP
5271,2021-08-07,2021-08-09,2021,8,6,2,0,0,155.7,1266.88,8.14,Corregidora,Planta,48-FRE,Frenos,3081.99,4282,516,3766,8.3,USA,QRO-MQZ
5272,2026-05-25,2026-06-02,2026,5,1,8,0,0,102.9,953.21,9.26,El Marqués,Taller,3-SUS,Suspensión,3159.17,1739,584,1155,2.98,USA,QRO-MQZ
5273,2026-05-07,2026-05-31,2026,5,4,24,1,15,325.8,4168.09,12.79,Querétaro,Planta,82-ARN,Arneses,1708.12,766,973,-207,0.79,Alemania,QRO-MQZ
5274,2026-05-05,2026-05-27,2026,5,2,22,1,17,61.9,775.15,12.52,Querétaro,Tier1,100-ARN,Arneses,1116.73,659,716,-57,0.92,Alemania,QRO-MQZ
5275,2025-04-18,2025-04-23,2025,4,5,5,1,2,244,4334.49,17.76,San Juan del Río,Planta,50-SEN,Sensores,4354.41,2670,213,2457,12.54,México,QRO-SJR
5276,2026-05-19,2026-05-26,2026,5,2,7,1,3,30.5,428.35,14.04,León,Planta,51-SEN,Sensores,3785.32,2882,317,2565,9.09,Japón,QRO-CEL
5277,2023-04-22,2023-04-28,2023,4,6,6,1,3,103.9,1037.4,9.98,El Marqués,Tier1,15-ELE,Electrónica,1562.18,742,986,-244,0.75,Japón,QRO-SJR
5278,2021-08-25,2021-08-30,2021,8,3,5,1,2,260.2,3464.97,13.32,Querétaro,Tier1,84-FRE,Frenos,3127.21,853,327,526,2.61,USA,QRO-SJR
5279,2022-09-04,2022-09-12,2022,9,0,8,1,5,310.4,3078.1,9.92,León,Taller,61-SEN,Sensores,110.24,3207,891,2316,3.6,México,QRO-SLP
5280,2024-10-20,2024-10-22,2024,10,0,2,0,0,241.9,3992.2,16.5,Corregidora,Tier1,36-SEN,Sensores,591.08,3132,264,2868,11.86,México,QRO-SJR
5281,2024-05-28,2024-06-02,2024,5,2,5,1,2,22.5,293.96,13.06,El Marqués,Taller,9-FRE,Frenos,366.33,1374,473,901,2.9,USA,QRO-MQZ
5282,2026-05-18,2026-05-27,2026,5,1,9,1,4,349.9,4584.72,13.1,Querétaro,Tier1,74-ARN,Arneses,1238.29,2950,908,2042,3.25,Alemania,QRO-MQZ
5283,2026-05-21,2026-05-31,2026,5,4,10,1,1,218.6,3445.37,15.76,León,Tier1,69-SEN,Sensores,2210.85,4509,513,3996,8.79,Japón,QRO-CEL
5284,2026-05-01,2026-05-31,2026,5,5,30,1,21,15.2,248.68,16.36,Querétaro,Tier1,13-ARN,Arneses,1454.25,4822,879,3943,5.49,México,QRO-SLP
5285,2022-05-19,2022-05-23,2022,5,4,4,1,1,120.1,1866.82,15.54,Corregidora,Tier1,88-ARN,Arneses,4573.3,1325,367,958,3.61,Japón,QRO-MQZ
5286,2023-12-15,2023-12-16,2023,12,5,1,0,0,115.6,2212.26,19.14,San Juan del Río,Taller,1-ARN,Arneses,3422.68,3382,224,3158,15.1,USA,QRO-SJR
5287,2024-05-27,2024-05-30,2024,5,1,3,0,0,218.1,3008.37,13.79,El Marqués,Tier1,94-SUS,Suspensión,345.62,2291,202,2089,11.34,China,QRO-CEL
5288,2021-11-20,2021-11-23,2021,11,6,3,0,0,134.3,1575.22,11.73,León,Planta,37-FRE,Frenos,4079.98,4495,915,3580,4.91,China,QRO-SJR
5289,2024-09-09,2024-09-15,2024,9,1,6,1,3,105.4,1222.26,11.6,Querétaro,Tier1,96-SUS,Suspensión,3516.22,1894,371,1523,5.11,China,QRO-MQZ
5290,2026-01-04,2026-01-05,2026,1,0,1,0,0,191.5,2035.87,10.63,León,Taller,26-ARN,Arneses,1872.84,4883,185,4698,26.39,Japón,QRO-SJR
5291,2026-04-22,2026-04-23,2026,4,3,1,0,0,318.7,3828.41,12.01,San Juan del Río,Tier1,90-ELE,Electrónica,2914.45,2443,282,2161,8.66,USA,QRO-SLP
5292,2026-05-09,2026-05-29,2026,5,6,20,1,13,312.7,4111.84,13.15,Querétaro,Planta,53-SEN,Sensores,2001.95,4699,843,3856,5.57,Japón,QRO-CEL
5293,2026-05-16,2026-05-31,2026,5,6,15,1,6,24.6,351.35,14.28,Celaya,Taller,81-ARN,Arneses,4391.37,366,872,-506,0.42,Japón,QRO-MQZ
5294,2026-05-10,2026-05-28,2026,5,0,18,1,12,79.2,1532.3,19.35,Querétaro,Tier1,29-SEN,Sensores,3933.04,3258,672,2586,4.85,México,QRO-SLP
5295,2026-05-19,2026-05-26,2026,5,2,7,1,3,137.5,1280.37,9.31,León,Taller,71-ELE,Electrónica,3176.69,1574,322,1252,4.89,China,QRO-CEL
5296,2024-03-02,2024-03-05,2024,3,6,3,0,0,25.7,474.51,18.46,Querétaro,Taller,21-ARN,Arneses,2688.88,472,527,-55,0.9,China,QRO-MQZ
5297,2024-07-29,2024-08-02,2024,7,1,4,1,1,137.7,1102.34,8.01,Querétaro,Tier1,76-ELE,Electrónica,1417.28,705,976,-271,0.72,Japón,QRO-CEL
5298,2026-05-23,2026-05-27,2026,5,6,4,0,0,250.8,3720.12,14.83,Corregidora,Distribuidor,100-SUS,Suspensión,4542.37,1415,190,1225,7.45,China,QRO-SLP
5299,2024-08-07,2024-08-14,2024,8,3,7,1,4,32.7,644.16,19.7,San Juan del Río,Planta,89-ELE,Electrónica,2876,159,938,-779,0.17,Japón,QRO-CEL
5300,2026-05-11,2026-05-30,2026,5,1,19,1,11,34.5,687.79,19.94,Celaya,Distribuidor,75-FRE,Frenos,2586.79,1278,749,529,1.71,Japón,QRO-SJR
5301,2026-03-09,2026-03-10,2026,3,1,1,0,0,136.5,1366.15,10.01,León,Tier1,88-ELE,Electrónica,952.75,1483,288,1195,5.15,Alemania,QRO-MQZ
5302,2026-05-05,2026-06-01,2026,5,2,27,1,17,145.7,2248.9,15.44,Querétaro,Tier1,8-ELE,Electrónica,1771.55,3926,741,3185,5.3,China,QRO-CEL
5303,2023-10-24,2023-11-01,2023,10,2,8,1,5,165.9,2911.98,17.55,León,Planta,57-ARN,Arneses,607.05,602,337,265,1.79,USA,QRO-CEL
5304,2025-10-14,2025-10-19,2025,10,2,5,1,2,143.9,2812.11,19.54,Celaya,Taller,40-SEN,Sensores,1730.14,4560,975,3585,4.68,USA,QRO-SLP
5305,2024-08-22,2024-08-25,2024,8,4,3,0,0,274.4,4684.01,17.07,Querétaro,Distribuidor,1-SUS,Suspensión,3019.89,3188,814,2374,3.92,Japón,QRO-SJR
5306,2024-10-31,2024-11-08,2024,10,4,8,1,5,230.1,2876.56,12.5,Celaya,Tier1,98-ELE,Electrónica,2480.68,142,273,-131,0.52,Japón,QRO-SLP
5307,2026-01-01,2026-01-09,2026,1,4,8,1,5,226.2,2224.28,9.83,León,Tier1,95-ELE,Electrónica,4863.69,3953,627,3326,6.3,Alemania,QRO-MQZ
5308,2026-05-15,2026-05-29,2026,5,5,14,1,7,169.7,2410.05,14.2,San Juan del Río,Taller,57-ELE,Electrónica,4825.73,3798,194,3604,19.58,Japón,QRO-SLP
5309,2024-12-23,2024-12-27,2024,12,1,4,1,1,127,1311.89,10.33,San Luis Potosí,Tier1,51-ARN,Arneses,2205.11,3816,443,3373,8.61,Japón,QRO-MQZ
5310,2024-10-18,2024-10-21,2024,10,5,3,0,0,255.2,4857.07,19.03,El Marqués,Planta,80-ARN,Arneses,2549.16,1887,973,914,1.94,Alemania,QRO-SLP
5311,2022-03-15,2022-03-20,2022,3,2,5,1,2,49,827.63,16.89,Celaya,Tier1,79-SEN,Sensores,3466.99,835,695,140,1.2,China,QRO-SLP
5312,2025-09-16,2025-09-21,2025,9,2,5,1,2,72.4,1014.42,14.01,León,Tier1,69-ELE,Electrónica,1827.32,416,556,-140,0.75,Japón,QRO-SLP
5313,2025-11-12,2025-11-16,2025,11,3,4,1,1,129.1,1874.39,14.52,Celaya,Distribuidor,73-SUS,Suspensión,1205.2,139,592,-453,0.23,USA,QRO-MQZ
5314,2026-05-05,2026-05-26,2026,5,2,21,1,17,320.1,5305.74,16.58,Corregidora,Tier1,86-SUS,Suspensión,1070.24,3068,901,2167,3.41,USA,QRO-SJR
5315,2026-03-23,2026-03-24,2026,3,1,1,0,0,146,1808.43,12.39,León,Tier1,60-SEN,Sensores,4618.25,4938,354,4584,13.95,México,QRO-SLP
5316,2022-04-24,2022-04-28,2022,4,0,4,1,1,66.9,674.15,10.08,Celaya,Planta,37-FRE,Frenos,4079.98,4495,915,3580,4.91,China,QRO-SLP
5317,2025-03-23,2025-03-24,2025,3,0,1,0,0,238.1,2673.16,11.23,Corregidora,Distribuidor,58-SUS,Suspensión,1458.38,4972,879,4093,5.66,Japón,QRO-MQZ
5318,2026-05-03,2026-05-28,2026,5,0,25,1,19,46.6,784.7,16.84,León,Tier1,92-SUS,Suspensión,3033.85,4447,428,4019,10.39,México,QRO-SJR
5319,2023-07-13,2023-07-21,2023,7,4,8,1,5,112.8,1432.51,12.7,León,Tier1,14-FRE,Frenos,3534.94,4023,455,3568,8.84,México,QRO-SLP
5320,2022-03-10,2022-03-18,2022,3,4,8,1,5,336.3,3537.61,10.52,Querétaro,Tier1,14-SEN,Sensores,1286.42,722,555,167,1.3,Japón,QRO-MQZ
5321,2022-10-12,2022-10-14,2022,10,3,2,0,0,230.8,3793.64,16.44,El Marqués,Taller,3-FRE,Frenos,3775.29,2212,377,1835,5.87,Japón,QRO-SJR
5322,2022-02-02,2022-02-03,2022,2,3,1,0,0,24.9,291.03,11.69,León,Planta,21-SUS,Suspensión,3922.67,482,217,265,2.22,USA,QRO-SJR
5323,2025-03-11,2025-03-17,2025,3,2,6,1,3,14.9,143.84,9.65,Corregidora,Tier1,19-ARN,Arneses,3708.16,4895,837,4058,5.85,México,QRO-SLP
5324,2022-09-03,2022-09-07,2022,9,6,4,1,1,108.4,2024.3,18.67,San Juan del Río,Taller,55-FRE,Frenos,3030.18,3583,896,2687,4,México,QRO-CEL
5325,2026-05-22,2026-06-03,2026,5,5,12,0,0,264.3,4409.11,16.68,San Luis Potosí,Tier1,75-SUS,Suspensión,269.17,1657,967,690,1.71,Alemania,QRO-CEL
5326,2026-05-22,2026-05-25,2026,5,5,3,0,0,219.8,4327.66,19.69,León,Planta,23-FRE,Frenos,3759.37,4902,886,4016,5.53,Alemania,QRO-SJR
5327,2025-01-13,2025-01-14,2025,1,1,1,0,0,241,2131.51,8.84,Corregidora,Tier1,42-FRE,Frenos,4554.59,2399,529,1870,4.53,China,QRO-SJR
5328,2026-01-31,2026-02-01,2026,1,6,1,0,0,62.9,1009.68,16.05,León,Tier1,19-SEN,Sensores,1116.53,4535,959,3576,4.73,USA,QRO-SLP
5329,2026-05-01,2026-05-26,2026,5,5,25,1,21,159.5,2647.93,16.6,Corregidora,Taller,35-ELE,Electrónica,1141.28,3576,681,2895,5.25,Alemania,QRO-MQZ
5330,2021-12-20,2021-12-21,2021,12,1,1,0,0,10.6,205.55,19.39,León,Tier1,23-ELE,Electrónica,1997.95,1627,354,1273,4.6,México,QRO-SLP
5331,2025-09-27,2025-10-04,2025,9,6,7,1,4,273.6,3492.77,12.77,Corregidora,Distribuidor,74-FRE,Frenos,4844.7,4945,375,4570,13.19,China,QRO-MQZ
5332,2026-05-03,2026-05-28,2026,5,0,25,1,19,68.9,988.06,14.34,Corregidora,Planta,21-ARN,Arneses,2688.88,472,527,-55,0.9,China,QRO-CEL
5333,2024-03-28,2024-04-02,2024,3,4,5,1,2,259.9,2929.61,11.27,Celaya,Taller,49-SUS,Suspensión,2456.79,4682,791,3891,5.92,Alemania,QRO-MQZ
5334,2026-05-17,2026-05-29,2026,5,0,12,1,5,18.1,348.83,19.27,San Juan del Río,Taller,87-SEN,Sensores,1243.01,2731,878,1853,3.11,Japón,QRO-SJR
5335,2025-04-18,2025-04-26,2025,4,5,8,1,5,334.1,5048.91,15.11,San Luis Potosí,Tier1,15-SEN,Sensores,4743.16,142,448,-306,0.32,Alemania,QRO-SJR
5336,2022-09-19,2022-09-27,2022,9,1,8,1,5,273.9,4212.65,15.38,San Juan del Río,Taller,76-FRE,Frenos,3738.99,1682,676,1006,2.49,Alemania,QRO-SLP
5337,2026-05-20,2026-05-31,2026,5,3,11,1,2,90.2,1749.46,19.4,Querétaro,Taller,30-ARN,Arneses,1865.58,2831,105,2726,26.96,China,QRO-MQZ
5338,2026-05-12,2026-05-29,2026,5,2,17,1,10,48.8,907.27,18.59,San Juan del Río,Tier1,65-ARN,Arneses,844,2641,720,1921,3.67,USA,QRO-MQZ
5339,2025-04-02,2025-04-03,2025,4,3,1,0,0,243.6,1975.23,8.11,San Juan del Río,Planta,10-ARN,Arneses,1421.89,2478,555,1923,4.46,México,QRO-SLP
5340,2024-12-10,2024-12-17,2024,12,2,7,1,4,331.1,4228.93,12.77,El Marqués,Tier1,32-ARN,Arneses,1534.06,183,367,-184,0.5,China,QRO-SLP
5341,2022-01-23,2022-01-29,2022,1,0,6,1,3,196.9,3521.39,17.88,Querétaro,Tier1,70-ARN,Arneses,1874.06,2106,688,1418,3.06,Japón,QRO-CEL
5342,2026-05-17,2026-05-31,2026,5,0,14,1,5,194.9,3870.59,19.86,Querétaro,Distribuidor,69-ELE,Electrónica,1827.32,416,556,-140,0.75,Japón,QRO-SLP
5343,2021-10-09,2021-10-17,2021,10,6,8,1,5,209.3,1957.31,9.35,León,Tier1,51-FRE,Frenos,1270.56,3380,623,2757,5.43,Japón,QRO-CEL
5344,2022-09-11,2022-09-12,2022,9,0,1,0,0,55.7,938.06,16.84,Corregidora,Distribuidor,3-FRE,Frenos,3775.29,2212,377,1835,5.87,Alemania,QRO-SLP
5345,2021-03-29,2021-04-02,2021,3,1,4,1,1,270.6,4012.88,14.83,Querétaro,Tier1,44-ARN,Arneses,4310.1,1228,335,893,3.67,China,QRO-CEL
5346,2023-03-30,2023-04-06,2023,3,4,7,1,4,57,865.43,15.18,Querétaro,Tier1,6-FRE,Frenos,4765.97,4975,994,3981,5.01,México,QRO-SLP
5347,2021-04-05,2021-04-09,2021,4,1,4,1,1,128.9,1719.99,13.34,Querétaro,Tier1,96-FRE,Frenos,3819.86,1364,751,613,1.82,China,QRO-MQZ
5348,2023-04-07,2023-04-15,2023,4,5,8,1,5,203.5,1964.06,9.65,San Juan del Río,Planta,96-SEN,Sensores,4971.73,4377,915,3462,4.78,China,QRO-SJR
5349,2025-09-22,2025-09-28,2025,9,1,6,1,3,139,2180.63,15.69,San Juan del Río,Tier1,54-ARN,Arneses,3425.08,4574,874,3700,5.23,Japón,QRO-SLP
5350,2026-05-08,2026-06-01,2026,5,5,24,1,14,221.8,1785.57,8.05,San Juan del Río,Tier1,88-ARN,Arneses,4573.3,1325,367,958,3.61,China,QRO-SLP
5351,2022-02-09,2022-02-16,2022,2,3,7,1,4,313.7,4614.67,14.71,Querétaro,Distribuidor,33-SUS,Suspensión,3309.06,3967,660,3307,6.01,México,QRO-SLP
5352,2026-05-09,2026-05-27,2026,5,6,18,1,13,254.4,3608.93,14.19,Corregidora,Tier1,40-ARN,Arneses,288.05,1674,857,817,1.95,China,QRO-MQZ
5353,2026-05-16,2026-05-27,2026,5,6,11,1,6,29.9,490.2,16.39,El Marqués,Planta,20-FRE,Frenos,3362.99,3735,334,3401,11.18,China,QRO-CEL
5354,2025-03-14,2025-03-19,2025,3,5,5,1,2,133.4,2402.74,18.01,Celaya,Planta,20-SUS,Suspensión,1687.63,629,800,-171,0.79,China,QRO-SJR
5355,2026-05-20,2026-05-25,2026,5,3,5,1,2,122.1,1575.77,12.91,Celaya,Tier1,15-ARN,Arneses,2004.45,403,614,-211,0.66,Japón,QRO-CEL
5356,2024-01-16,2024-01-21,2024,1,2,5,1,2,299.5,2527.37,8.44,San Luis Potosí,Tier1,57-ARN,Arneses,607.05,602,337,265,1.79,México,QRO-CEL
5357,2021-02-20,2021-02-22,2021,2,6,2,0,0,66,1090.92,16.53,Celaya,Tier1,77-ARN,Arneses,4833.11,3865,647,3218,5.97,Japón,QRO-SLP
5358,2026-03-30,2026-04-01,2026,3,1,2,0,0,209.5,3070.34,14.66,León,Tier1,70-SUS,Suspensión,3232.39,1824,203,1621,8.99,México,QRO-MQZ
5359,2025-03-27,2025-04-02,2025,3,4,6,1,3,172.2,2097.44,12.18,Querétaro,Planta,57-SEN,Sensores,1514.51,438,789,-351,0.56,Japón,QRO-CEL
5360,2026-05-04,2026-06-01,2026,5,1,28,1,18,319.2,4803.99,15.05,Celaya,Distribuidor,90-ELE,Electrónica,2914.45,2443,282,2161,8.66,México,QRO-MQZ
5361,2022-03-22,2022-03-25,2022,3,2,3,0,0,80.2,741.67,9.25,San Juan del Río,Taller,86-FRE,Frenos,4599.2,3868,867,3001,4.46,Alemania,QRO-SLP
5362,2026-05-23,2026-06-03,2026,5,6,11,0,0,255.7,2981.89,11.66,San Luis Potosí,Distribuidor,87-ELE,Electrónica,370.62,1029,479,550,2.15,Alemania,QRO-MQZ
5363,2026-05-04,2026-06-01,2026,5,1,28,1,18,277,4848.38,17.5,El Marqués,Taller,18-SUS,Suspensión,340.23,926,375,551,2.47,USA,QRO-SJR
5364,2025-03-04,2025-03-11,2025,3,2,7,1,4,321.5,5162.66,16.06,Querétaro,Planta,45-FRE,Frenos,1728.34,1258,154,1104,8.17,Alemania,QRO-MQZ
5365,2026-05-16,2026-05-30,2026,5,6,14,1,6,70.9,870.66,12.28,Corregidora,Distribuidor,98-FRE,Frenos,1762.7,3662,966,2696,3.79,China,QRO-SJR
5366,2023-01-11,2023-01-18,2023,1,3,7,1,4,317.1,2711.52,8.55,León,Tier1,29-SUS,Suspensión,2268.03,800,134,666,5.97,Alemania,QRO-SLP
5367,2026-05-04,2026-06-01,2026,5,1,28,1,18,116.5,1328.51,11.4,León,Planta,38-FRE,Frenos,2176.42,4632,529,4103,8.76,China,QRO-CEL
5368,2021-11-05,2021-11-07,2021,11,5,2,0,0,196,3484.41,17.78,Celaya,Planta,99-FRE,Frenos,4195.98,3122,126,2996,24.78,USA,QRO-SJR
5369,2023-02-28,2023-03-04,2023,2,2,4,1,1,138.4,1421.1,10.27,Querétaro,Distribuidor,38-SUS,Suspensión,1970.13,3514,114,3400,30.82,Alemania,QRO-SLP
5370,2025-08-01,2025-08-09,2025,8,5,8,1,5,260.3,3129.03,12.02,Querétaro,Taller,77-SUS,Suspensión,2408.66,2567,263,2304,9.76,México,QRO-SLP
5371,2024-11-11,2024-11-16,2024,11,1,5,1,2,326.6,6490.42,19.87,León,Tier1,12-ARN,Arneses,4577.37,1662,429,1233,3.87,México,QRO-SJR
5372,2023-09-01,2023-09-05,2023,9,5,4,1,1,278.7,2410.28,8.65,San Juan del Río,Planta,1-ARN,Arneses,3422.68,3382,224,3158,15.1,USA,QRO-SLP
5373,2022-01-26,2022-01-30,2022,1,3,4,1,1,122.5,1899.96,15.51,Querétaro,Tier1,75-ARN,Arneses,783.6,3454,262,3192,13.18,China,QRO-CEL
5374,2026-05-08,2026-05-25,2026,5,5,17,1,14,183.4,1656.05,9.03,Corregidora,Planta,97-SUS,Suspensión,3611.27,2315,112,2203,20.67,México,QRO-SLP
5375,2023-11-25,2023-11-27,2023,11,6,2,0,0,262.1,2618.83,9.99,Querétaro,Tier1,86-ELE,Electrónica,4667.98,3468,649,2819,5.34,China,QRO-SJR
5376,2022-09-06,2022-09-10,2022,9,2,4,1,1,124.9,1538.23,12.32,Querétaro,Planta,32-SEN,Sensores,1196.78,3120,728,2392,4.29,Alemania,QRO-MQZ
5377,2023-06-26,2023-06-30,2023,6,1,4,1,1,126.5,1466.57,11.59,San Juan del Río,Planta,55-ARN,Arneses,3941.75,4751,961,3790,4.94,Japón,QRO-SLP
5378,2026-05-01,2026-05-26,2026,5,5,25,1,21,117.7,1530.28,13,Celaya,Distribuidor,92-FRE,Frenos,3332.83,2180,940,1240,2.32,Alemania,QRO-CEL
5379,2024-11-22,2024-11-29,2024,11,5,7,1,4,129,1280.98,9.93,El Marqués,Tier1,8-SUS,Suspensión,926.42,4541,250,4291,18.16,China,QRO-CEL
5380,2023-11-10,2023-11-17,2023,11,5,7,1,4,337.9,4122.79,12.2,El Marqués,Taller,5-ELE,Electrónica,92.23,1679,445,1234,3.77,USA,QRO-MQZ
5381,2022-12-24,2022-12-28,2022,12,6,4,1,1,331.3,5443.86,16.43,León,Taller,8-ELE,Electrónica,1771.55,3926,741,3185,5.3,México,QRO-MQZ
5382,2026-05-24,2026-05-31,2026,5,0,7,0,0,199.3,1690.6,8.48,Querétaro,Distribuidor,82-SUS,Suspensión,998.09,2299,178,2121,12.92,Alemania,QRO-CEL
5383,2022-03-29,2022-04-06,2022,3,2,8,1,5,257,4676.02,18.19,San Juan del Río,Planta,7-ARN,Arneses,2965.42,1199,206,993,5.82,Alemania,QRO-CEL
5384,2023-01-19,2023-01-21,2023,1,4,2,0,0,225.6,2698.65,11.96,San Luis Potosí,Distribuidor,42-FRE,Frenos,4554.59,2399,529,1870,4.53,USA,QRO-SLP
5385,2024-06-25,2024-06-29,2024,6,2,4,1,1,124,2191.31,17.67,Querétaro,Distribuidor,76-SUS,Suspensión,1064.99,2521,492,2029,5.12,China,QRO-SJR
5386,2023-04-21,2023-04-22,2023,4,5,1,0,0,237.4,2070.28,8.72,San Juan del Río,Planta,26-FRE,Frenos,4994.24,4421,624,3797,7.08,México,QRO-SLP
5387,2026-05-24,2026-06-06,2026,5,0,13,0,0,297.3,3372.84,11.34,El Marqués,Tier1,85-ARN,Arneses,182.43,4967,727,4240,6.83,Japón,QRO-SLP
5388,2023-03-10,2023-03-18,2023,3,5,8,1,5,162.5,1558.75,9.59,Celaya,Planta,60-ARN,Arneses,4406.3,1,551,-550,0,México,QRO-SJR
5389,2026-02-08,2026-02-16,2026,2,0,8,1,5,204,2219.98,10.88,Corregidora,Tier1,73-SEN,Sensores,1840.37,2686,730,1956,3.68,Japón,QRO-CEL
5390,2026-04-15,2026-04-18,2026,4,3,3,0,0,45.3,436.82,9.64,Celaya,Tier1,29-ARN,Arneses,4197.3,2125,821,1304,2.59,Japón,QRO-MQZ
5391,2026-05-11,2026-05-31,2026,5,1,20,1,11,141.3,2076.52,14.7,Celaya,Distribuidor,91-ARN,Arneses,3259.69,1994,705,1289,2.83,USA,QRO-SLP
5392,2026-05-08,2026-05-29,2026,5,5,21,1,14,17.9,274.76,15.35,San Juan del Río,Planta,1-SEN,Sensores,1859.2,2796,887,1909,3.15,México,QRO-CEL
5393,2023-07-25,2023-07-27,2023,7,2,2,0,0,204.4,1771.15,8.67,El Marqués,Tier1,66-SEN,Sensores,2796.85,2735,811,1924,3.37,USA,QRO-SJR
5394,2026-05-11,2026-05-27,2026,5,1,16,1,11,306.7,5492.06,17.91,Corregidora,Planta,10-SEN,Sensores,4186.41,1042,960,82,1.09,Japón,QRO-MQZ
5395,2023-09-09,2023-09-17,2023,9,6,8,1,5,20.7,324.97,15.7,El Marqués,Taller,61-FRE,Frenos,2992.6,2417,256,2161,9.44,México,QRO-MQZ
5396,2022-03-29,2022-03-31,2022,3,2,2,0,0,147.6,1630.36,11.05,León,Planta,3-SEN,Sensores,523.6,1191,770,421,1.55,USA,QRO-CEL
5397,2024-09-14,2024-09-19,2024,9,6,5,1,2,229,2471.03,10.79,Corregidora,Distribuidor,13-FRE,Frenos,1618.96,1055,651,404,1.62,China,QRO-SLP
5398,2026-05-21,2026-05-30,2026,5,4,9,1,1,221,1977.94,8.95,Corregidora,Distribuidor,65-ARN,Arneses,844,2641,720,1921,3.67,México,QRO-SLP
5399,2026-05-18,2026-05-26,2026,5,1,8,1,4,30.1,350.03,11.63,San Luis Potosí,Planta,99-ELE,Electrónica,1359.1,1089,262,827,4.16,México,QRO-CEL
5400,2026-05-23,2026-05-31,2026,5,6,8,0,0,134.2,1129.66,8.42,León,Tier1,77-SEN,Sensores,2481.2,2143,179,1964,11.97,Japón,QRO-MQZ
5401,2026-05-01,2026-05-26,2026,5,5,25,1,21,210.8,2333.35,11.07,Querétaro,Tier1,99-ELE,Electrónica,1359.1,1089,262,827,4.16,Alemania,QRO-CEL
5402,2023-08-05,2023-08-12,2023,8,6,7,1,4,249.3,4535.76,18.19,Corregidora,Tier1,54-ARN,Arneses,3425.08,4574,874,3700,5.23,China,QRO-CEL
5403,2026-05-04,2026-05-25,2026,5,1,21,1,18,293.5,4651.92,15.85,León,Tier1,41-FRE,Frenos,402.6,1519,142,1377,10.7,China,QRO-SJR
5404,2026-03-13,2026-03-17,2026,3,5,4,1,1,218,2863.86,13.14,El Marqués,Planta,98-SEN,Sensores,2084.79,1561,258,1303,6.05,USA,QRO-MQZ
5405,2025-03-09,2025-03-11,2025,3,0,2,0,0,300.2,3777.67,12.58,El Marqués,Distribuidor,12-ELE,Electrónica,2050.98,4806,509,4297,9.44,Japón,QRO-CEL
5406,2021-03-15,2021-03-16,2021,3,1,1,0,0,232,2029.62,8.75,El Marqués,Taller,9-ARN,Arneses,1971.31,2328,930,1398,2.5,Alemania,QRO-MQZ
5407,2026-05-21,2026-05-29,2026,5,4,8,1,1,170.7,1369.66,8.02,Querétaro,Tier1,48-FRE,Frenos,3081.99,4282,516,3766,8.3,China,QRO-SJR
5408,2026-05-09,2026-05-25,2026,5,6,16,1,13,52.2,892.89,17.11,Corregidora,Distribuidor,32-SEN,Sensores,1196.78,3120,728,2392,4.29,México,QRO-SJR
5409,2026-05-23,2026-05-26,2026,5,6,3,0,0,135.6,2296.95,16.94,Querétaro,Tier1,37-ARN,Arneses,1422.73,3772,947,2825,3.98,USA,QRO-SJR
5410,2026-05-14,2026-05-27,2026,5,4,13,1,8,58.1,572.74,9.86,San Juan del Río,Planta,44-ARN,Arneses,4310.1,1228,335,893,3.67,México,QRO-MQZ
5411,2022-08-25,2022-08-29,2022,8,4,4,1,1,254.4,2992.46,11.76,Corregidora,Distribuidor,14-ARN,Arneses,4946.12,2364,110,2254,21.49,México,QRO-SLP
5412,2021-09-28,2021-10-02,2021,9,2,4,1,1,88.4,1597.66,18.07,León,Tier1,7-ELE,Electrónica,246.58,4554,646,3908,7.05,USA,QRO-SLP
5413,2026-01-24,2026-01-26,2026,1,6,2,0,0,286.3,5192.78,18.14,San Juan del Río,Planta,4-FRE,Frenos,2773.92,2500,334,2166,7.49,USA,QRO-SLP
5414,2026-05-14,2026-05-25,2026,5,4,11,1,8,167.3,2603.61,15.56,León,Tier1,7-ELE,Electrónica,246.58,4554,646,3908,7.05,USA,QRO-SLP
5415,2024-01-24,2024-01-27,2024,1,3,3,0,0,49.5,796.03,16.08,Corregidora,Distribuidor,57-SUS,Suspensión,4521.23,466,706,-240,0.66,China,QRO-CEL
5416,2026-05-23,2026-05-30,2026,5,6,7,0,0,347.6,4232.88,12.18,Querétaro,Distribuidor,26-ELE,Electrónica,922.82,3095,331,2764,9.35,Japón,QRO-MQZ
5417,2023-08-01,2023-08-04,2023,8,2,3,0,0,27.8,232.32,8.36,León,Planta,88-SUS,Suspensión,1941.02,3880,832,3048,4.66,Alemania,QRO-MQZ
